time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,0.01096382656,-0.193757663412,11.975300199,6.24470812909,0.0100640609646,0.0,0.00661783621503,-0.401352379869,2.61981567249,-0.0429028425814,-0.0125160608119,0.0,401.00619805458535,397.1763791390269,401.021696791959,397.1091680482047
1.3800000000000008,0.0111479911512,-0.218676934389,12.1362460614,6.2423396923,0.00946689225104,0.0,-0.000405152227688,-0.42954077158,2.74473973367,-0.0333744012061,-0.00526450502912,0.0,450.75964370760664,451.34538848026153,451.5406362353598,452.3078722300709
1.4400000000000008,0.0109359224341,-0.245274406448,12.3031758006,6.24025812025,0.00945009232605,0.0,-0.00664711482318,-0.457236814386,2.81939016659,-0.0374689133682,0.00818274704004,0.0,436.37811107360784,437.4991940411141,435.92505497890244,435.58223695753566
1.5000000000000009,0.0102999979336,-0.273786241249,12.4794323312,6.23838294326,0.0104251132214,0.0,-0.0146383955796,-0.49338287706,3.05520809592,-0.0210653639365,0.0288318532107,0.0,484.98455273014974,486.53290427846076,484.71797476513507,485.94882985799563
1.560000000000001,0.00918859883155,-0.304368711867,12.666722041,6.23771231663,0.0124726651521,0.0,-0.0226078861399,-0.526117567724,3.18740983293,0.00354983533126,0.0430316651611,0.0,455.64612347381706,456.7803675774372,454.97601441126534,456.94263077194563
1.620000000000001,0.00763688791657,-0.336626259608,12.8553618722,6.237771702,0.0151361571161,0.0,-0.0293143467662,-0.549138423501,3.10081979736,-0.00469763265827,0.0469805045663,0.0,384.20469683762013,384.5803832698146,384.3831548894451,383.60071578102486
1.680000000000001,0.00556825758233,-0.370480794371,13.0435180427,6.23736573899,0.017826696287,0.0,-0.0399062734387,-0.579374414181,3.17084944816,-0.0112621236746,0.0401821994306,0.0,436.5363192627629,435.9698446845694,437.89693352140944,437.35061370078563
1.740000000000001,0.00281533393648,-0.406150537317,13.2357000311,6.23754630038,0.0197649378385,0.0,-0.0520733563059,-0.60962799074,3.23502689845,0.0222143212058,0.00782815663584,0.0,436.07596970877336,433.36520335284524,434.88731818903335,437.68244556140877
1.8000000000000012,-0.000719439649183,-0.443674492914,13.4327857582,6.23910172094,0.0203455512642,0.0,-0.0658004438305,-0.641015418826,3.33421445166,0.0324657055145,0.0131393155992,0.0,446.3428333729784,446.7759655297649,446.9867419245656,447.82153615329304
1.8600000000000012,-0.00505684753169,-0.482975889913,13.6341653864,6.24131600439,0.0208776199353,0.0,-0.0788407262255,-0.668835869389,3.37831558375,0.0445616131643,-0.00144881099487,0.0,430.83775199326965,429.6024257565626,429.34266636530765,430.36840663590397
1.9200000000000013,-0.0102313771847,-0.523998003922,13.8404719102,6.24368056443,0.0207832531178,0.0,-0.0936265925264,-0.698293011353,3.49821815802,0.0263412914866,-0.00182189886096,0.0,453.5759344793798,453.54600385958287,455.66865624749437,454.21042943086167
1.9800000000000013,-0.0162091295244,-0.566588506088,14.0500394169,6.24528670749,0.0204709096349,0.0,-0.105615456139,-0.72126191534,3.4874034716,0.0276110084517,-0.013018337227,0.0,413.50483367284744,412.5173525956151,412.7230716610477,412.8353473628907
2.0400000000000014,-0.0230039265594,-0.610725001221,14.2641339585,6.24701480005,0.0194400134175,0.0,-0.120768988875,-0.749754614267,3.64858630669,0.0310818517708,-0.027178466906,0.0,468.07380063153437,466.9705543592762,467.1711165008699,467.4418706473438
